Gender,Married,Dependents,Education,Self_Employed,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,totalIncome,incomePerDependent,loanToIncomeRatio,Loan_Status
Male,Yes,0,Graduate,No,70.0,180.0,1.0,Semiurban,8796.0,8796.0,0.007958162801273306,0
Male,No,0,Graduate,No,311.0,360.0,1.0,Rural,9481.0,9481.0,0.03280244699926168,0
Male,Yes,3,Graduate,No,150.0,360.0,1.0,Rural,6894.0,1723.5,0.02175805047867711,1
Female,Yes,2,Graduate,No,113.0,480.0,1.0,Semiurban,3663.0,1221.0,0.03084903084903085,1
Male,Yes,0,Not Graduate,No,123.0,360.0,0.0,Semiurban,4874.0,4874.0,0.025235945835043086,0
Male,No,0,Graduate,No,185.0,360.0,1.0,Semiurban,6598.0,6598.0,0.02803879963625341,0
Female,No,0,Not Graduate,No,95.0,360.0,1.0,Rural,3400.0,3400.0,0.027941176470588237,0
Male,Yes,2,Not Graduate,No,45.0,360.0,1.0,Semiurban,3934.0,1311.3333333333333,0.011438739196746314,1
Male,No,0,Graduate,No,55.0,360.0,1.0,Semiurban,2500.0,2500.0,0.022,1
Male,Yes,3,Graduate,Yes,100.0,360.0,1.0,Rural,7101.0,1775.25,0.01408252358822701,1
Male,Yes,2,Graduate,Yes,480.0,360.0,1.0,Rural,15114.0,5038.0,0.031758634378721715,1
Male,No,0,Graduate,No,128.0,360.0,1.0,Semiurban,6767.0,6767.0,0.01891532436825772,0
Male,Yes,2,Graduate,Yes,400.0,360.0,1.0,Rural,17500.0,5833.333333333333,0.022857142857142857,1
Male,Yes,0,Graduate,No,110.0,360.0,1.0,Semiurban,3775.0,3775.0,0.02913907284768212,1
Male,Yes,1,Not Graduate,No,161.0,360.0,0.0,Semiurban,6715.0,3357.5,0.023976172747580043,1
Male,No,1,Not Graduate,No,94.0,360.0,1.0,Semiurban,3981.0,1990.5,0.02361215774930922,1
Male,No,0,Not Graduate,No,130.0,360.0,1.0,Semiurban,6783.0,6783.0,0.019165560961226596,1
Male,Yes,0,Graduate,No,216.0,360.0,1.0,Rural,6525.0,6525.0,0.03310344827586207,1
Male,Yes,3,Graduate,No,100.0,360.0,1.0,Urban,4281.0,1070.25,0.023359028264424198,1
Male,No,2,Graduate,No,110.0,360.0,0.0,Rural,3588.0,1196.0,0.030657748049052396,0
Male,No,1,Graduate,No,196.0,360.0,1.0,Semiurban,11250.0,5625.0,0.01742222222222222,0
Female,No,0,Not Graduate,Yes,125.0,360.0,1.0,Urban,18165.0,18165.0,0.006881365262868153,1
Male,No,0,Not Graduate,No,126.0,360.0,1.0,Rural,4592.0,4592.0,0.027439024390243903,1
Male,Yes,0,Graduate,No,324.0,360.0,1.0,Urban,10039.0,10039.0,0.03227413088953083,1
Male,No,2,Graduate,No,107.0,360.0,1.0,Semiurban,3617.0,1205.6666666666667,0.029582526956040918,1
Male,Yes,0,Not Graduate,No,66.0,360.0,1.0,Rural,3453.0,3453.0,0.019113814074717638,0
Male,Yes,3,Graduate,No,157.0,180.0,1.0,Rural,6417.0,1604.25,0.02446626149290946,1
Female,Yes,1,Graduate,No,140.0,180.0,1.0,Semiurban,7453.0,3726.5,0.018784382128002146,1
Female,No,0,Graduate,No,99.0,360.0,0.0,Semiurban,2138.0,2138.0,0.04630495790458372,0
Female,No,1,Graduate,No,95.0,360.0,1.0,Semiurban,3652.0,1826.0,0.026013143483023003,1
Male,Yes,1,Not Graduate,No,128.0,360.0,1.0,Urban,4763.0,2381.5,0.026873819021625025,1
Female,Yes,0,Not Graduate,No,102.0,360.0,1.0,Semiurban,3680.0,3680.0,0.027717391304347826,1
Male,Yes,0,Graduate,No,155.0,360.0,1.0,Rural,4718.0,4718.0,0.03285290377278508,1
Male,No,0,Not Graduate,No,80.0,36.0,1.0,Semiurban,3358.0,3358.0,0.023823704586063133,0
Male,No,0,Graduate,No,145.0,360.0,1.0,Rural,4309.0,4309.0,0.03365049895567417,1
Female,No,0,Graduate,No,103.0,360.0,0.0,Semiurban,5000.0,5000.0,0.0206,0
Male,Yes,0,Graduate,No,110.0,360.0,1.0,Rural,4801.0,4801.0,0.022911893355550928,1
Male,Yes,2,Graduate,Yes,128.0,360.0,0.0,Rural,6633.0,2211.0,0.019297452133273028,0
Male,Yes,1,Not Graduate,No,128.0,360.0,1.0,Rural,4867.0,2433.5,0.026299568522703924,1
Male,Yes,1,Graduate,No,158.0,360.0,1.0,Urban,6583.0,3291.5,0.024001215251405136,1
Male,Yes,0,Not Graduate,No,181.0,360.0,0.0,Urban,4787.0,4787.0,0.03781073741382912,0
Male,Yes,0,Graduate,No,132.0,180.0,0.0,Rural,7859.0,7859.0,0.01679603002926581,0
Male,Yes,1,Graduate,No,26.0,360.0,1.0,Semiurban,6500.0,3250.0,0.004,1
Female,No,0,Graduate,No,84.0,360.0,1.0,Urban,4292.0,4292.0,0.0195712954333644,1
Male,Yes,3,Graduate,Yes,260.0,360.0,1.0,Semiurban,10139.0,2534.75,0.025643554591182564,1
Male,Yes,0,Graduate,No,162.0,360.0,1.0,Semiurban,6556.0,6556.0,0.02471018913971934,1
Female,Yes,0,Graduate,No,182.0,360.0,1.0,Semiurban,6486.0,6486.0,0.028060437866173297,1
Male,Yes,2,Not Graduate,No,108.0,360.0,1.0,Semiurban,3917.0,1305.6666666666667,0.027572121521572634,1
Female,Yes,1,Graduate,Yes,600.0,360.0,1.0,Semiurban,19484.0,9742.0,0.03079449804968179,1
Male,Yes,0,Graduate,No,211.0,360.0,1.0,Rural,7977.0,7977.0,0.02645104675943337,1
Male,No,0,Not Graduate,Yes,132.0,360.0,1.0,Semiurban,5800.0,5800.0,0.022758620689655173,1
Male,Yes,2,Graduate,No,258.0,360.0,0.0,Urban,8799.0,2933.0,0.029321513808387316,0
Male,Yes,0,Not Graduate,No,120.0,360.0,1.0,Rural,4467.0,4467.0,0.026863666890530557,1
Male,No,0,Graduate,No,70.0,360.0,1.0,Urban,3333.0,3333.0,0.021002100210021003,1
Male,Yes,3,Graduate,No,123.0,360.0,0.0,Rural,5900.0,1475.0,0.020847457627118645,0
Female,No,0,Graduate,No,9.0,360.0,1.0,Urban,2378.0,2378.0,0.0037846930193439865,0
Male,Yes,0,Graduate,No,104.0,360.0,0.0,Urban,5230.0,5230.0,0.01988527724665392,0
Male,Yes,1,Graduate,No,186.0,360.0,1.0,Urban,5167.0,2583.5,0.035997677569189084,1
Male,Yes,0,Graduate,No,165.0,360.0,0.0,Urban,6567.0,6567.0,0.02512562814070352,0
Male,Yes,2,Graduate,No,275.0,360.0,1.0,Urban,16666.0,5555.333333333333,0.016500660026401055,1
Male,Yes,2,Not Graduate,No,187.0,480.0,1.0,Semiurban,7750.0,2583.3333333333335,0.024129032258064516,0
Male,Yes,3,Graduate,No,150.0,360.0,1.0,Semiurban,6406.0,1601.5,0.023415547923821417,0
Male,Yes,2,Graduate,No,108.0,84.0,1.0,Urban,3620.0,1206.6666666666667,0.02983425414364641,1
Male,Yes,0,Graduate,No,136.0,360.0,0.0,Semiurban,5297.0,5297.0,0.02567491032659996,0
Male,No,0,Graduate,No,110.0,360.0,1.0,Urban,5968.0,5968.0,0.018431635388739945,1
Male,Yes,1,Graduate,No,107.0,360.0,1.0,Rural,4014.0,2007.0,0.02665670154459392,1
Male,No,0,Graduate,No,161.0,360.0,1.0,Urban,6099.0,6099.0,0.026397770126250206,1
Male,Yes,2,Graduate,No,205.0,360.0,1.0,Semiurban,6540.0,2180.0,0.03134556574923547,1
Male,No,0,Graduate,No,90.0,360.0,1.0,Urban,35673.0,35673.0,0.0025229164914641325,0
Female,Yes,0,Graduate,No,36.0,360.0,1.0,Semiurban,3166.0,3166.0,0.011370814908401769,1
Male,Yes,1,Graduate,No,61.0,360.0,1.0,Rural,1880.0,940.0,0.032446808510638296,0
Male,Yes,1,Graduate,No,146.0,360.0,0.0,Rural,4704.0,2352.0,0.031037414965986394,0
Male,Yes,1,Graduate,No,172.0,84.0,1.0,Rural,7283.0,3641.5,0.02361664149388988,0
Male,Yes,0,Graduate,No,104.0,360.0,1.0,Urban,3819.0,3819.0,0.027232259753862266,1
Female,No,0,Not Graduate,No,70.0,360.0,1.0,Semiurban,2165.0,2165.0,0.03233256351039261,1
Male,No,0,Graduate,No,94.0,360.0,1.0,Semiurban,4750.0,4750.0,0.019789473684210527,1
Male,Yes,2,Graduate,Yes,106.0,360.0,0.0,Semiurban,2726.0,908.6666666666666,0.03888481291269259,0
Male,Yes,0,Graduate,No,56.0,180.0,1.0,Semiurban,6416.0,6416.0,0.008728179551122194,1
Male,Yes,2,Graduate,Yes,205.0,240.0,1.0,Semiurban,6000.0,2000.0,0.034166666666666665,0
Male,No,3,Graduate,Yes,292.0,360.0,1.0,Semiurban,9357.0,2339.25,0.031206583306615368,1
Male,Yes,0,Graduate,No,142.0,180.0,1.0,Rural,7159.0,7159.0,0.019835172510127112,1
Male,Yes,0,Graduate,Yes,260.0,360.0,1.0,Urban,16120.0,16120.0,0.016129032258064516,1
Male,No,0,Not Graduate,No,110.0,360.0,1.0,Rural,3833.0,3833.0,0.02869814766501435,1
Male,Yes,2,Not Graduate,Yes,187.0,360.0,1.0,Rural,7383.0,2461.0,0.025328457266693756,0
Male,No,0,Graduate,No,88.0,360.0,0.0,Semiurban,2987.0,2987.0,0.02946099765651155,0
Male,Yes,0,Graduate,Yes,180.0,360.0,1.0,Rural,9963.0,9963.0,0.018066847335140017,1
Male,Yes,2,Graduate,No,192.0,360.0,1.0,Urban,5780.0,1926.6666666666667,0.03321799307958478,1
Female,No,3,Graduate,No,350.0,180.0,1.0,Urban,42083.0,10520.75,0.00831689755958463,0
Male,Yes,0,Not Graduate,No,155.0,360.0,1.0,Rural,5686.0,5686.0,0.027259936686598662,1
Male,Yes,3,Graduate,No,128.0,360.0,1.0,Urban,5703.0,1425.75,0.02244432754690514,1
Male,No,0,Graduate,No,172.0,360.0,1.0,Rural,7977.0,7977.0,0.021561990723329573,1
Female,Yes,1,Graduate,No,496.0,360.0,1.0,Semiurban,12000.0,6000.0,0.04133333333333333,1
Male,Yes,0,Not Graduate,No,128.0,180.0,1.0,Urban,6200.0,6200.0,0.02064516129032258,0
Male,Yes,1,Graduate,No,173.0,360.0,1.0,Semiurban,5900.0,2950.0,0.029322033898305084,1
Male,Yes,2,Not Graduate,No,157.0,360.0,1.0,Rural,5398.0,1799.3333333333333,0.029084846239347907,1
Male,Yes,0,Graduate,No,108.0,360.0,1.0,Rural,5182.0,5182.0,0.020841373986877652,1
Female,No,0,Graduate,No,71.0,360.0,1.0,Rural,2900.0,2900.0,0.024482758620689656,1
Male,Yes,3,Graduate,No,40.0,180.0,1.0,Rural,4106.0,1026.5,0.00974184120798831,1
Male,Yes,1,Graduate,No,253.0,360.0,1.0,Urban,8312.0,4156.0,0.030437921077959576,1
Male,Yes,2,Graduate,No,187.0,360.0,1.0,Urban,7583.0,2527.6666666666665,0.024660424634049848,1
Female,No,0,Graduate,Yes,133.0,360.0,0.0,Semiurban,4583.0,4583.0,0.02902029238490072,0
